name,category,site,website,phone,borough,address,open,online,takeaway,delivery,appointment,note,gid,lat,lng
Cuisine Bangkok,Restos et Cafés,Site,https://www.cuisinebangkokmontreal.ca/,514-935-2178,Village Ville-Marie,"1327 Rue Sainte-Catherine E, Montréal, QC H2L 2H4, Canada",Ouvert ou activité réduite,,Oui,Oui,,"Heures variables selon la demande Pour emporter = payer comptant (pas de prépayé par téléphone. Sinon, livraison ou commande UberEats.",ChIJYx6L_kEayUwRcR_DJn0pc0M,45.5197386,-73.555152
Denturologie Chelhot,Autres commerces et services,Site,http://denturologie.com/,514-521-1234,Village Ville-Marie,"1260 Rue Sainte-Catherine E, Montréal, QC H2L 2H2, Canada",Ouvert ou activité réduite,,,,Oui,Sur rendez-vous (urgences seulement) ,ChIJhTqDBK4byUwRzzr00GCY1Z0,45.5187976,-73.5552196
Dépanneur Centre Sud,Alimentation,,,514-524-7563,Village Ville-Marie,"1464 Rue Sainte-Catherine E, Montréal, QC H2L 2H8, Canada",Ouvert ou activité réduite,,,,,11h00 à 20h00 du lundi au dimanche ,ChIJETo7za8byUwRLxWyrekLOeI,45.5207157,-73.5539087
Dépanneur Couche-Tard,Alimentation,Site,https://www.couche-tard.com/trouvez-votre-magasin/CA/montral/1223-rue-sainte-catherine-e/357?utm_source=google&utm_medium=local&utm_campaign=couche_tard,514-526-3538,Village Ville-Marie,"1223 Rue Sainte-Catherine E, Montréal, QC H2L 2H1, Canada",Ouvert ou activité réduite,,,,,24/7 Fermera peut-être la nuit bientôt.,ChIJKzcJAa4byUwRpZSGDMFsdEc,45.5188044,-73.5560498
Dépanneur du Village,Alimentation,Site,https://depanneurduvillage.business.site/,514-524-3256,Village Ville-Marie,"1273 Rue Sainte-Catherine E, Montréal, QC H2L 2H3, Canada",Ouvert ou activité réduite,,,,,"24/7 On a installer dès mesures pour freiner la propagation du virus: Gants , masque et fibre glasse et on désinfecte tous les 20 minutes notre dépanneur",ChIJpxGVHK4byUwRFH-dzi9zleM,45.519234,-73.555727
Dépanneur Variété Tabagie Le Plus,Alimentation,,,514-419-8585,Village Ville-Marie,"1427 Rue Amherst, Montréal, QC H2L 2G3, Canada",Ouvert ou activité réduite,,,,,9h00 à 22h00 du lundi au dimanche ,ChIJlSSFErIbyUwRtfqVlZszjVE,45.5178528,-73.5574812
Dollarama,Mode et accessoires,Site,https://www.dollarama.com/fr-CA/localisateur/qc/montreal-911-rue-sainte-catherine-e?utm_source=G&utm_medium=LPM&utm_campaign=Dollarama,514-849-2786,Village Ville-Marie,"911 Rue Sainte-Catherine E, Montréal, QC H2L 2E5, Canada",Ouvert ou activité réduite,,,,,9h00 à 20h00 du lundi au dimanche ,ChIJa7T0fLIbyUwR4Uu4qJ8ih0I,45.5166508,-73.5580163
Folies en Vrac,Alimentation,,,514-526-3689,Village Ville-Marie,"1254 Rue Sainte-Catherine E, Montréal, QC H2L 2H2, Canada",Ouvert ou activité réduite,,,Oui,,"9h00 à 21h00 du lundi au samedi, 10h00 à 21h00 le dimanche ",ChIJ4zeHA64byUwR7VF8JbzE0Nc,45.5189505,-73.5555204
Grimard Optique,"Santé, sports, beauté et bien-être",Site,http://www.grimardoptique.ca/succursales/ste-catherine/,514-282-0169,Village Ville-Marie,"1014 Rue Sainte-Catherine E, Montréal, QC H2L 2G2, Canada",Ouvert ou activité réduite,,,,Oui,10h00 à 16h00 du lundi au vendredi Urgence seulement (laisser un message pour avoir un rendez-vous).,ChIJT0zWdbIbyUwRmfZUdOuJ3XY,45.5172345,-73.5570979
Hôtel Place Dupuis,Autres commerces et services,Site,https://www.choicehotels.com/quebec/montreal/ascend-hotels/cnb60?mc=llyxcncnnbl&pmf=canada,514-842-4881,Village Ville-Marie,"1415 Rue St-Hubert, Montréal, QC H2L 3Y9, Canada",Ouvert ou activité réduite,,,,,"24/7 Restaurant, gymnase, piscines fermés.",ChIJjaEolLIbyUwRNcYuXorDsoQ,45.5157089,-73.5591888
Hôtel Ste-Catherine,Autres commerces et services,Site,http://www.stecatherinehotel.com/en/,514- 527-4440,Village Ville-Marie,"1674 Rue Sainte-Catherine E, Montréal, QC H2L 2J4, Canada",Ouvert ou activité réduite,,,,,24/7 ,ChIJd7FYdUEayUwRoU42xjNNlbo,45.5221133,-73.5525316
I.G.A Marché Louise Ménard,Alimentation,,,514-844-1625,Village Ville-Marie,"865 St Catherine St E, Montreal, Quebec H2L 2E4, Canada",Ouvert ou activité réduite,,,,,Voir site web ,,45.516171,-73.5584145
Inter action courier international inc.,Autres commerces et services,Site,http://www.interaction-courier.com/,514-529-6290,Village Ville-Marie,"1435 Rue Barré, Montréal, QC H3C 1N5, Canada",Ouvert ou activité réduite,,,,,Voir site web ,ChIJm4huVmEayUwRrcTY3FDRPsI,45.4909188,-73.5654441
La Mie Matinale,Restos et Cafés,Site,http://www.lamiematinale.ca/,514-529-5656,Village Ville-Marie,"1654 Rue Sainte-Catherine E, Montréal, QC H2L 2J4, Canada",Ouvert ou activité réduite,,,Oui,,"9h00 à 15h00 le lundi, 9h00 à 17h00 du mardi au dimanche Pour emporter seulement, paiement par cartes, distance entre tous les clients, désinfection entre tous les clients.",ChIJfVT8gMAyVUAR3ZF-GglEgys,45.5219382,-73.5527287
Le Génie de l’Aiguille,Autres commerces et services,,,438-387-3322,Village Ville-Marie,"1448 Rue Amherst, Montréal, QC H2L 3L3, Canada",Ouvert ou activité réduite,,,,,Livraison seulement ,ChIJkQVCE7IbyUwRgouzbkR6nLg,45.517729,-73.5579165
Le Resto du Village,Restos et Cafés,Site,https://www.restoduvillagemtl.com/?utm_source=gmb&utm_medium=referral,514-543-5521,Village Ville-Marie,"1310 Rue Wolfe, Montréal, QC H2L 3J3, Canada",Ouvert ou activité réduite,,,,,"Livraison et commandes à emporter seulement Paiements par carte seulement. Livraison via Foodora, Skip, Door Dash. Un client à la fois dans le restaurant. Menu sur restoduvillagemtl.com.",ChIJVVBKalgbyUwRFP0XOFakTwM,45.517624,-73.556344
Marché Patry,Alimentation,Site,https://www.villagegaimontreal.com/commerces/marche-patry/,514-526-3751,Village Ville-Marie,"1685 Rue Amherst, Montréal, QC H2L 3L4, Canada",Ouvert ou activité réduite,,,,,Voir site web ,ChIJTQ3u2bMbyUwRhT5wLvMkJQg,45.5190036,-73.5601979
Mc Donald's,Restos et Cafés,Site,https://www.mcdonalds.com/ca/en-ca/restaurant-locator.html,514-847-0881,Village Ville-Marie,"850 Rue Sainte-Catherine E, Montréal, QC H2L 2E2, Canada",Ouvert ou activité réduite,,Oui,,,11h00 à 4h00 du lundi au dimanche Livraison seulement.,ChIJUW2C868byUwR9wjQf3qwDW4,45.5157487,-73.5584401
Mistr Bear,Mode et accessoires,Site,http://www.mistrbear.com/,,Village Ville-Marie,"1336 Rue Sainte-Catherine E, Montréal, QC H2L 2H5, Canada",Ouvert ou activité réduite,,,,,20% de rabais sur boutique en ligne https://www.mistrbear.com/ ,ChIJH84IZd0byUwRcUUFJOAQZXg,45.5196815,-73.5548731
Mon osti de resto,Restos et Cafés,,,514-759-6784,Village Ville-Marie,"1451 Rue Sainte-Catherine E, Montréal, QC H2L 2H9, Canada",Ouvert ou activité réduite,,Oui,Oui,,"11h00 à 21h00 le Lundi, mardi, jeudi et vendredi, 12h00 à 21h00 le samedi, 12h00 à 16h00 le dimanche, fermé le mercredi ",ChIJjT6mLC8byUwRGSuH5B6HPmg,45.5207327,-73.5544081
Palme,Restos et Cafés,Site,http://www.restopalme.com/,514-529-8480,Village Ville-Marie,"1487 Rue Sainte-Catherine E, Montréal, QC H2L 2H9, Canada",Ouvert ou activité réduite,,Oui,Oui,,"17h00 à 22h00 du mardi au samedi Take-out et livraison avec Uber Eat, SkipTheDishes et Foodora. Nous désinfectons le restaurant à tous les jours, désinfectant pour clients et livreurs.",ChIJb1b30a8byUwR8ysOfo4KEFg,45.5210222,-73.5540002
Pharmacie Jean Coutu,"Santé, sports, beauté et bien-être",,,514-842-9622,Village Ville-Marie,"305 Sherbrooke St W, Montreal, Quebec H2X 1Y1, Canada",Ouvert ou activité réduite,,,,,Voir site web ,,45.5086974,-73.5713497
Pharmacie Proxim - Martin Gilbert,"Santé, sports, beauté et bien-être",,,514-526-6777,Village Ville-Marie,1485 Atateken,Ouvert ou activité réduite,,,,,Voir site web ,,,
Pharmaprix,"Santé, sports, beauté et bien-être",Site,https://stores.pharmaprix.ca/fr/store/29/galerie-beaute/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,514-842-4915,Village Ville-Marie,"901 Rue Sainte-Catherine E, Montréal, QC H2L 2E5, Canada",Ouvert ou activité réduite,,,,,Consulter le site web ,ChIJMWGmfbIbyUwRrt1P4VeOEuw,45.5166389,-73.5580292
Pizza Pizza,Restos et Cafés,Site,https://www.pizzapizza.ca/,514-737-1111,Village Ville-Marie,"1001 Rue Sainte-Catherine E, Montréal, QC H2L 2G4, Canada",Ouvert ou activité réduite,,Oui,Oui,,"11h00 à 23h00 du dimanche au jeudi, 11h00 à minuit le vendredi et samedi Possibilité de livraison sans contact avec commande prépayée.",ChIJL75Dd7IbyUwRLJD4c_GJ6n8,45.51719,-73.557624
Poste Canada,Autres commerces et services,Site,https://www.canadapost.ca/,514 522-3220,Village Ville-Marie,"1695 Rue Sainte-Catherine E, Montréal, QC H2L 2H0, Canada",Ouvert ou activité réduite,,,,,10h00 à 16h00 du lundi au vendredi Pas de signature par les facteurs.,ChIJiaVE8q8byUwRuCjNB-C8daI,45.5224745,-73.5526426
Pourquoi Pas Espresso Bar,Restos et Cafés,,,514-419-9400,Village Ville-Marie,"1447 Rue Amherst, Montréal, QC H2L 2G2, Canada",Ouvert ou activité réduite,,,,,Livraison de café seulement Livraison de café en grain sur appel,ChIJ-0iaE7IbyUwRcanR3z-GCIE,45.517934,-73.5577652
Priape,Mode et accessoires,Site,https://www.priape.com/,514-521-8451,Village Ville-Marie,"1311 Rue Sainte-Catherine E, Montréal, QC H2L 2H4, Canada",Ouvert ou activité réduite,,,,,Achats en ligne seulement ,ChIJ4bAsGa4byUwRwNkybMLs9eU,45.5195295,-73.5553274
Quorum clinique médicale,"Santé, sports, beauté et bien-être",Site,http://cliniquequorum.com/,514-360-0614 P100,Village Ville-Marie,"800 Boulevard de Maisonneuve East RC-1, Montréal, QC H2L 4L8, Canada",Ouvert ou activité réduite,,,,,Voir site web ,ChIJqV5mffUbyUwRWEXv-ExQ04U,45.5162091,-73.5596727
Rachelle-Béry,Alimentation,Site,https://www.rachellebery.ca/magasin/8617?utm_source=G&utm_medium=lpm&utm_campaign=SobeysMontreal,514-845-7152,Village Ville-Marie,"1150 Rue Sainte-Catherine E, Montréal, QC H2L 2G7, Canada",Ouvert ou activité réduite,,,,,8h00 à 20h00 du lundi au dimanche Livraison sur demande.,ChIJz8csCLIbyUwRWSmrwDyPRHI,45.5179187,-73.5564276
Rage Académie,Autres commerces et services,Site,https://www.rageaxethrowing.com/rive-sud/,514-303-7243,Village Ville-Marie,"2909 Boulevard Taschereau, Saint-Hubert, QC J4T 2H2, Canada",Ouvert ou activité réduite,,,,,Boutique en ligne seulement rageaxethrowing.com/,ChIJt9n_ya0FyUwRweIJilCPbAU,45.4992454,-73.4860073
Rôtisserie St-Hubert,Restos et Cafés,Site,http://www.st-hubert.com/salle-manger/amherst.fr.html?utm_source=G&utm_medium=lpm&utm_campaign=StHubert,514-286-9661,Village Ville-Marie,"1019 Rue Sainte-Catherine E, Montréal, QC H2L 2G4, Canada",Ouvert ou activité réduite,,Oui,Oui,,"11h00 à 21h00 du lundi au dimanche Paiement par cartes seulement, sans contact.",ChIJk-_-dLIbyUwRaEFvCkFOjLs,45.5174586,-73.5572458
SAQ - 22 H Express,Alimentation,,,514-842-3398,Village Ville-Marie,"940 Mont-Royal Ave E, Montreal, Quebec H2J 1X2, Canada",Ouvert ou activité réduite,,,,,"Voir site web Voir horaire sur saq.com, cartes seulement, nombre de clients limités simultanément.",,45.5268302,-73.5799944
SAQ (23213),Alimentation,Site,http://www.saq.com/webapp/wcs/stores/servlet/SAQStoreLocatorSearchResultsStoreDetailsView?storeLocationId=10184&catalogId=50000&langId=-2&storeIdentifier=23213&storeId=20002&utm_source=G&utm_medium=lpm&utm_campaign=saq,514-521-0184,Village Ville-Marie,"1250 Rue Sainte-Catherine E, Montréal, QC H2L 2H2, Canada",Ouvert ou activité réduite,,,,,"12h00 à 18h00 le lundi, 10h00 à 18h00 du mardi au samedi, fermé le dimanche Voir horaire sur saq.com, cartes seulement, nombre de clients limités simultanément.",ChIJJ7D9A64byUwR9vX2RKlESVw,45.5188272,-73.5556313
Shell Canada Ltée,Autres commerces et services,Site,https://find.shell.com/ca/fuel/10053383-maisonneuve-e-amherst,514-845-8954,Village Ville-Marie,"1022 Boulevard de Maisonneuve East, Montréal, QC H2L 1Z4, Canada",Ouvert ou activité réduite,,,,,Voir site web ,ChIJNUSOPrIbyUwROqmYVLfbD8Q,45.5177762,-73.5585362
Société de l'Assurance Automobile,Autres commerces et services,,,514-873-7620,Village Ville-Marie,"855 Henri-Bourassa Blvd W, Montreal, Quebec H3L 1P3, Canada",Ouvert ou activité réduite,,,,,Voir site web saaq.gouv.qc.ca/,,45.5412455,-73.6778105
Spot Rézo + ( Référence & Aide ),Autres commerces et services,,,514-510-7991,Village Ville-Marie,1223-A Atateken,Ouvert ou activité réduite,,,,,Voir site web ,,,
Sushisama,Restos et Cafés,Site,http://www.sushisama.com/,514-525-8989,Village Ville-Marie,"1303 Rue Sainte-Catherine E, Montréal, QC H2L 2H4, Canada",Ouvert ou activité réduite,,Oui,Oui,,11h00 à 21h00 du lundi au dimanche ,ChIJLeaEHq4byUwRzrEpY5h-JHY,45.5194323,-73.5554696
Tim Horton,Restos et Cafés,Site,https://www.timhortons.ca/store-locator/store/restaurant_68074,514-598-6143,Village Ville-Marie,"1252 Rue Sainte-Catherine E, Montréal, QC H2L 2H2, Canada",Ouvert ou activité réduite,,,Oui,,24/7 ,ChIJIR70A64byUwRnl80yKEgL2E,45.5189165,-73.5555522
Toro Rosso,Restos et Cafés,Site,http://tororosso.ca/,514 529-1319,Village Ville-Marie,"1453 Rue Sainte-Catherine E, Montréal, QC H2L 2H8, Canada",Ouvert ou activité réduite,,,Oui,,"Heures variables, mercredi au dimanche ",ChIJt-gXLa4byUwRuPZ-mcqMJOE,45.5207152,-73.5542508
Wega,Autres commerces et services,Site,http://wegagay.ca/,514-987-5993,Village Ville-Marie,"930 Rue Sainte-Catherine E, Montréal, QC H2L 2E7, Canada",Ouvert ou activité réduite,,,,,Achats en ligne seulement wegagay.ca,ChIJ31wLebIbyUwREob8zFbOnpM,45.5167695,-73.5574964
Action Page (fido),Autres commerces et services,,,(514) 768-9050,Wellington,3920 - Wellington,Fermé,,,,, Fermé,,,
Acupuncture Familiale Verdun,"Santé, sports, beauté et bien-être",Site,http://www.acupunctureverdun.com/,(514) 582-2055,Wellington,"5057 Rue Wellington, Verdun, QC H4G 1Y1, Canada",Ouvert ou activité réduite,,,,Oui,*Seuls les traitements d’acupuncture pour les situations d’urgences sont maintenus. Communiquer par téléphone au 514 582-2055 pour évaluer votre situation Ouvert pour les urgences*,ChIJk5QFWqoRyUwR80p9GHWCXSE,45.455485,-73.567879
Aéroportvoyage.com,Autres commerces et services,Site,http://www.aeroportvoyage.com/,(514) 289-8686,Wellington,"3767 Rue Wellington, Verdun, QC H4G 1V1, Canada",Fermé,,,,,"* Disponible par courriel et téléphone du L-V 10h à 17h (514-289-8686 , info@aeroportvoyage.com) Fermé",ChIJ7TnopmQQyUwRMsDe9pxsi6U,45.466126,-73.566846
Amir,Restos et Cafés,Site,http://www.amirverdun.com/,(514) 769-9449,Wellington,"4401 Rue Wellington, Verdun, QC H4G 1W5, Canada",Ouvert ou activité réduite,,Oui,Oui,,Take out et livraison avec Ubert Eats et Skip the Dishes Ouvert,ChIJ068DVmYQyUwRDmF5sLCT8FA,45.46,-73.5674999
Archway Bar Santé,Restos et Cafés,Site,https://www.archwaymtl.com/,(514) 766-3609,Wellington,"3683 Rue Wellington, Verdun, QC H4G 1V1, Canada",Ouvert ou activité réduite,,Oui,Oui,,*Livraison Uber Eats et take out 514.766.3609 Ouvert *,ChIJNS3uzfsRyUwRpwF1HKGPB9s,45.4669696,-73.56676
Ardene,"Santé, sports, beauté et bien-être",Site,https://www.ardene.com/?utm_source=google&utm_medium=googlemaps,(514) 315-7599,Wellington,"4100 Rue Wellington, Verdun, QC H4G 1V7, Canada",Ouvert ou activité réduite,Oui,,Oui,, Fermé,ChIJ0ZyaJ2QQyUwRZgf4rvGCnTQ,45.4626534,-73.5668702
Argent Mobile,Autres commerces et services,,,(514) 362-0111,Wellington,"3639 Rue Wellington, Verdun, QC H4G 1T9, Canada",Fermé,,,,, Fermé,ChIJNev7pXwQyUwRvKPYZs54xdU,45.4675381,-73.5667101
Armée Du Salut,Mode et accessoires,,,,Wellington,"4025 Rue Wellington, Verdun, QC H4G 3M6, Canada",Fermé,,,,, Fermé,ChIJYTN1a2QQyUwRO-wCGWHNXEg,45.463478,-73.5672639
Army Globe,"Santé, sports, beauté et bien-être",Site,http://www.armyglobe.com/,(514) 323-5353,Wellington,"3949 Rue Wellington, Verdun, QC H4G 1V6, Canada",Ouvert ou activité réduite,Oui,,Oui,,*Commande en ligne avec livraison gratuite 50$ et + Ouvert,ChIJxwXAY2QQyUwRpx31SLZd5qU,45.4643146,-73.5670479
Aspirateurs Verdun,Mode et accessoires,Site,https://aspirateurs-verdun.business.site/,(514) 768-3136,Wellington,"4924 Rue Wellington, Verdun, QC H4G 1X5, Canada",Fermé,,,,, Fermé,ChIJkS4MaF0QyUwRufIVk26kSSg,45.4564024,-73.5674295
Assemblée Couronne Du Vainqueur Montréal,OBNL,Site,https://www.facebook.com/couronne.desvainqueurs,(514) 770-5726,Wellington,"4012 Wellington St, Verdun, QC H4G 1V3, Canada",Fermé,,,,, Fermé,,45.4636061,-73.5667487
Association Entre Tes Mains,OBNL,Site,https://association-entre-tes-mains.business.site/,(514) 767-2444,Wellington,"3785 Rue Wellington, Verdun, QC H4G 1V1, Canada",Fermé,,,,, Fermé,ChIJ8Vo4QV0QyUwRCPLqiT1L8E8,45.466002,-73.5668739
Atelier De Couture,"Santé, sports, beauté et bien-être",,,,Wellington,"4301 Rue Wellington, Verdun, QC H4G 1W3, Canada",Fermé,,,,, Fermé,ChIJ-YxC82YQyUwRgZmbT-qx13o,45.4609131,-73.5672987
Atelier Floral 4 Saisons,Autres commerces et services,Site,http://atelierfloral4saisons.com/,(514) 766-4377,Wellington,"5002 Rue Wellington, Verdun, QC H4G 1X9, Canada",Fermé,,,,, Fermé,ChIJpW00OV0QyUwRPaz2EYqmXnY,45.4559893,-73.5674722
Atelier Wellington,"Santé, sports, beauté et bien-être",Site,http://www.atelierwellington.com/,(514) 903-1880,Wellington,"4136 Rue Wellington, Verdun, QC H4G 1V7, Canada",Fermé,,,,, Fermé,ChIJ_3KPKGQQyUwRI0ut4xy7Dr0,45.4623281,-73.566851
Au Studio.,Autres commerces et services,Site,https://www.facebook.com/Au-Studio-355806784965841,(438) 387-0856,Wellington,"4071 Rue Wellington, Verdun, QC H4G 1V6, Canada",Fermé,,,,, Fermé,ChIJVW6KSwYRyUwRexPYEbe8MFA,45.462915,-73.567276
Audacieuse Vanille,Alimentation,Site,http://www.audacieusevanille.com/,(438) 490-7769,Wellington,"3910 Rue Wellington, Verdun, QC H4G 1V3, Canada",Ouvert ou activité réduite,,,Oui,,*Livraison gratuite les mardis (Verdun et Ville-Émard) et mercredis (PSC et St-Henri). 20$ minimum pour les commandes. Les commandes sont prises jusqu'au lundi 9h. Visitez leur page Facebook pour le menu : https://www.facebook.com/audacieusevanille/ Fermé*,ChIJtynVvjkRyUwRZcJYn-9OKug,45.4647648,-73.566726
Ballet Hop,"Santé, sports, beauté et bien-être",Site,http://www.ballethop.com/,(514) 544-4514,Wellington,"3984 Rue Wellington, Verdun, QC H4G 1V3, Canada",Fermé,,,,,"*Classe en ligne gratuite sur leur Facebook en live, payant sur site web à partir du 25 mars Fermé*",ChIJSeYkgysRyUwR1Xhj3JEb2Tw,45.4639814,-73.5667435
Banque Laurentienne Du Canada,Autres commerces et services,Site,https://www.banquelaurentienne.ca/fr/map/localisateur.sn?p=default&utm_source=G&utm_medium=lpm&utm_campaign=BanqueLaurentienne,(514) 252-1846,Wellington,"4214 Rue Wellington, Verdun, QC H4G 1W2, Canada",,,,,, ,ChIJldd8hGYQyUwRn55kF258G_E,45.461779,-73.5668239
Banque Nationale Du Canada,Autres commerces et services,Site,https://localisateur.bnc.ca/succursale/banque-nationale/4014-wellington-verdun/,(514) 766-2391,Wellington,"4014 Rue Wellington, Verdun, QC H4G 1V3, Canada",,,,,, ,ChIJU0W6QWQQyUwRWILvgThLSYY,45.4635379,-73.5668239
Banque Royale Du Canada,Autres commerces et services,Site,https://maps.rbcroyalbank.com/locator/searchResults.php?t=9151,(514) 762-3100,Wellington,"4370 Rue Wellington, Verdun, QC H4G 1W4, Canada",,,,,, ,ChIJV8rrV2YQyUwRYzJHJZe-0PA,45.460293,-73.5669756
Bar Laitier Wellington,Alimentation,Site,http://facebook.com/barlaitierwellington,(514) 766-9666,Wellington,"4406 Rue Wellington, Verdun, QC H4G 1W5, Canada",Fermé,,,,, Fermé,ChIJgesIVWYQyUwRxS_l1kHoh6s,45.4599578,-73.5670786
Bar Palco,Restos et Cafés,Site,https://www.barpalco.com/,(514) 303-1345,Wellington,"4019 Rue Wellington, Verdun, QC H4G 1V6, Canada",Fermé,,,,, Fermé,ChIJpyO9a2QQyUwRvcCoMuseF50,45.4635621,-73.567193
Bar Social Verdun,Restos et Cafés,Site,https://m.facebook.com/pages/category/Bar/Bar-Social-Verdun-1252413061535256/,(438) 387-7828,Wellington,"3819 Rue Wellington, Verdun, QC H4G 1V1, Canada",Fermé,,,,, Fermé,ChIJmZLbmGQQyUwRXZbTIk7TmzA,45.4656015,-73.5668832
Beardlington,Autres commerces et services,Site,http://www.beardlington.com/,(514) 766-1466,Wellington,"3850 Rue Wellington, Verdun, QC H4G 1V2, Canada",Fermé,,,,, Fermé,ChIJrxaUmWQQyUwRMAJ1igzGe3M,45.4655508,-73.5665883
Beauté Candy Ongles (ongles Stéphanie),Autres commerces et services,,,(514) 768-2926,Wellington,"4422 Rue Wellington, Verdun, QC H4G 1W5, Canada",Fermé,,,,, Fermé,ChIJxR7HVGYQyUwRdr5_aYcmJ9o,45.4598268,-73.5671651
Bell,Autres commerces et services,Site,http://magasins.bell.ca/bellca/fr/QC/Verdun/Bell/BE349,(514) 346-3555,Wellington,"3972 Rue Wellington, Verdun, QC H4G 1V3, Canada",Fermé,,,,, Fermé,ChIJtXRjyx4RyUwR7E92ehzq_VY,45.4641806,-73.5665906
Benelux,Restos et Cafés,Site,http://brasseriebenelux.com/,(514) 508-5592,Wellington,"4026 Rue Wellington, Verdun, QC H4G 1V3, Canada",Ouvert ou activité réduite,,Oui,,,"*1 client à la fois, pour achat de cruchon de bières seulement, paiement par carte seulement. Ouvert jeudi 16h à 20h, vendredi 16h à 20h, samedi 14h à 18h et dimanche 14h à 18h **",ChIJj8lLQGQQyUwRBnDP-9qh2PQ,45.463433,-73.566808
Bijouterie Dubé,Mode et accessoires,Site,https://bijouterie-dube-verdun.business.site/,(514) 761-1456,Wellington,"4459 Rue Wellington, Verdun, QC H4G 1W6, Canada",Fermé,,,,, Fermé,ChIJB1kZqWcQyUwRF7FLC_sBuBU,45.4593782,-73.5675483
Bijouterie Hervieux,Mode et accessoires,Site,http://www.promenadewellington.com/commerce/326,(514) 767-7979,Wellington,"3955 Rue Wellington, Verdun, QC H4G 3M6, Canada",Fermé,,,,, Fermé,ChIJL5FWYWQQyUwRdgqy6o7ApXg,45.464228,-73.5670526
Blackstrap Bbq,Restos et Cafés,Site,http://blackstrapbbq.ca/,(514) 507-6772,Wellington,"4436 Rue Wellington, Verdun, QC H4G 1W5, Canada",Ouvert ou activité réduite,,Oui,Oui,,*Take out ou livraison Uber Eats Ouvert*,ChIJeyhjq2cQyUwR1x6RymOkzFY,45.459646,-73.567139
